,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
0 S LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 8:06 AM,1161750,1899910,2016
700 W BUCKINGHAM PL,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 8:00 AM,1170917,1922471,2016
700 W BUCKINGHAM PL,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 8:00 AM,1170892,1922471,2016
1600 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 7:57 AM,1166720,1849004,2016
4100 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 7:39 AM,1148112,1925604,2016
2500 W 42ND ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 7:37 AM,1160045,1876729,2016
600 E 60TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 6:09 AM,1181333,1865361,2016
4600 S TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 5:24 AM,1159479,1873867,2016
1400 W 112TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 4:36 AM,1168690,1830105,2016
1400 W 112TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 4:30 AM,1168690,1830105,2016
5800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 2:09 AM,1138672,1862181,2016
5800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 2:06 AM,1138452,1862176,2016
5800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 2:06 AM,1138403,1862174,2016
6200 S AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 2:00 AM,1137473,1862786,2016
6200 S AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 2:00 AM,1137472,1862813,2016
6900 W TALCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 1:42 AM,1129177,1936778,2016
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 1:06 AM,1160700,1913698,2016
8800 S LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,12/17/16 12:15 AM,1163234,1846089,2016
900 N MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:57 PM,1177322,1906757,2016
500 W DIVERSEY PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:54 PM,1172306,1918880,2016
3700 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:54 PM,1150754,1921016,2016
2700 N LAKEVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:51 PM,1173093,1918342,2016
2700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:39 PM,1172732,1918399,2016
3000 N KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:33 PM,1148526,1919919,2016
400 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:24 PM,1172869,1918242,2016
4700 S WOODLAWN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:09 PM,1185037,1874084,2016
2700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:09 PM,1172813,1918217,2016
2700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:03 PM,1172668,1918540,2016
2700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 10:00 PM,1172668,1918540,2016
2600 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 9:15 PM,1158851,1907884,2016
500 E 46TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 9:14 PM,1180640,1874304,2016
5900 W RICE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 9:08 PM,1136942,1905067,2016
3600 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 8:39 PM,1151228,1921028,2016
5500 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 8:33 PM,1188203,1868593,2016
5400 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 8:15 PM,1188191,1869049,2016
1300 W SCHUBERT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 8:15 PM,1167163,1918054,2016
2800 S EMERALD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 8:12 PM,1171753,1886314,2016
2100 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:57 PM,1173240,1914516,2016
10500 S FOREST AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:57 PM,1180115,1835047,2016
300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:54 PM,1173601,1913605,2016
500 W STRATFORD PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:54 PM,1171837,1923486,2016
3300 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:49 PM,1143794,1921520,2016
3200 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:47 PM,1151818,1921391,2016
3200 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:46 PM,1151818,1921391,2016
1500 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:45 PM,1166224,1899643,2016
1500 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:42 PM,1166263,1899644,2016
2200 N MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:42 PM,1158943,1914890,2016
2200 N TRIPP AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:36 PM,1147690,1914297,2016
4300 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:33 PM,1164453,1928639,2016
800 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:31 PM,1170079,1929425,2016
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:30 PM,1159512,1908255,2016
3600 W 80TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:21 PM,1153554,1850972,2016
2600 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:12 PM,1158309,1912521,2016
3100 S WALLACE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 7:09 PM,1172800,1884309,2016
10500 S FOREST AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:57 PM,1180115,1835047,2016
8400 S THROOP ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:57 PM,1169128,1848929,2016
3200 S PARNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:30 PM,1173151,1883654,2016
3200 S PARNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:30 PM,1173151,1883667,2016
3200 S PARNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:30 PM,1173150,1883681,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:24 PM,1169650,1928484,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:15 PM,1164776,1910462,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:12 PM,1164776,1910477,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:12 PM,1164776,1910485,2016
1700 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:09 PM,1164757,1910709,2016
3900 N MEADE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 6:09 PM,1134984,1925715,2016
2000 W ARTHUR AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:45 PM,1161783,1943160,2016
2000 W ST PAUL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:45 PM,1162460,1911587,2016
5700 N RIDGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:42 PM,1165831,1938528,2016
1900 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:36 PM,1155203,1912515,2016
1900 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:33 PM,1163420,1911336,2016
3300 W CRYSTAL ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:33 PM,1154136,1908128,2016
2100 N CLEVELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:33 PM,1172587,1914264,2016
3300 W CRYSTAL ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:33 PM,1154130,1908127,2016
400 W JACKSON BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:33 PM,1173380,1898918,2016
1900 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:32 PM,1163399,1911336,2016
1900 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:32 PM,1163377,1911335,2016
700 S INDEPENDENCE BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:28 PM,1151376,1896442,2016
1800 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:27 PM,1163944,1912680,2016
3600 N SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:25 PM,1155746,1923781,2016
2700 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:24 PM,1172077,1886541,2016
2700 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:24 PM,1157503,1915835,2016
2400 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:21 PM,1157296,1916147,2016
2400 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:21 PM,1157299,1916039,2016
2400 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:21 PM,1157299,1916026,2016
500 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:21 PM,1172364,1915554,2016
500 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:18 PM,1172212,1917948,2016
400 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:18 PM,1172906,1915570,2016
100 W SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:18 PM,1174865,1909735,2016
1400 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:15 PM,1165639,1935298,2016
2700 N HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:12 PM,1170462,1918588,2016
0 E DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 5:00 PM,1176368,1908383,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149757,1863560,2016
1900 N HUMBOLDT BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1156068,1912596,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149756,1863587,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149753,1863721,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149752,1863748,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149751,1863794,2016
6100 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149752,1863754,2016
700 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1170809,1920691,2016
6100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1149417,1863814,2016
1600 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:54 PM,1161431,1911181,2016
1700 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:51 PM,1155392,1911142,2016
2000 W PIERCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:51 PM,1162436,1910236,2016
1200 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:45 PM,1166779,1941315,2016
4100 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:42 PM,1165328,1927472,2016
1900 N HUMBOLDT BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:42 PM,1156068,1912610,2016
3800 W 86TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:39 PM,1152544,1846939,2016
4100 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:39 PM,1165325,1927579,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:38 PM,1176668,1908114,2016
1700 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:38 PM,1155392,1911142,2016
4100 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:36 PM,1165330,1927407,2016
4100 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:36 PM,1165328,1927450,2016
4100 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:36 PM,1165320,1927745,2016
4200 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:33 PM,1165313,1927989,2016
4300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:33 PM,1165295,1928650,2016
400 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:26 PM,1172393,1921913,2016
1200 W ROSEDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:25 PM,1166751,1939313,2016
1300 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:23 PM,1176042,1909267,2016
200 E CHESTNUT ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:21 PM,1178577,1906394,2016
2000 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:17 PM,1167589,1913508,2016
2000 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:16 PM,1167617,1913848,2016
1200 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:16 PM,1167969,1914105,2016
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:15 PM,1167977,1913845,2016
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:15 PM,1167978,1913832,2016
1500 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:15 PM,1165629,1920662,2016
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:14 PM,1167979,1913805,2016
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:14 PM,1167979,1913792,2016
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:14 PM,1167990,1913445,2016
1200 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:12 PM,1167588,1914097,2016
400 W VAN BUREN ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:06 PM,1173192,1898449,2016
3400 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 4:05 PM,1161095,1922547,2016
3200 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:57 PM,1165087,1921316,2016
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:57 PM,1158140,1913800,2016
1700 N HUMBOLDT BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:54 PM,1156107,1911326,2016
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:54 PM,1158146,1913808,2016
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:54 PM,1158160,1913824,2016
1700 N HUMBOLDT BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:51 PM,1156107,1911313,2016
2300 W TOUHY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:51 PM,1159369,1947720,2016
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:51 PM,1158173,1913840,2016
2800 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:48 PM,1151898,1918623,2016
1000 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:44 PM,1169300,1913481,2016
1900 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:42 PM,1162235,1939879,2016
2400 N GENEVA TER,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:42 PM,1171815,1916804,2016
500 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:39 PM,1172212,1917948,2016
5200 S GREENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:37 PM,1184268,1870651,2016
4000 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:36 PM,1168867,1927368,2016
4300 N CLARENDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:36 PM,1170133,1929102,2016
4000 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:36 PM,1168869,1927307,2016
1300 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:32 PM,1166580,1925444,2016
2400 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:25 PM,1172506,1916872,2016
2400 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:24 PM,1159210,1930437,2016
400 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:19 PM,1172432,1921914,2016
2900 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:18 PM,1154876,1919121,2016
4700 S LOOMIS BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:16 PM,1167798,1873266,2016
3500 N WILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:15 PM,1169316,1923434,2016
3700 S WINCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:15 PM,1163958,1880149,2016
2000 N HOWE ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:13 PM,1171611,1913882,2016
1100 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:12 PM,1168821,1903636,2016
1800 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:10 PM,1169342,1912552,2016
1900 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:09 PM,1169321,1913175,2016
3400 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:05 PM,1162402,1922975,2016
1800 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:03 PM,1156838,1912227,2016
600 W ARLINGTON PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:02 PM,1171837,1916643,2016
2800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:01 PM,1152707,1918868,2016
600 W ARLINGTON PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:01 PM,1171837,1916643,2016
1800 W AUGUSTA BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 3:01 PM,1163876,1906700,2016
3600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:58 PM,1152084,1923712,2016
800 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:56 PM,1148225,1905389,2016
3500 N RETA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:54 PM,1169972,1923453,2016
1800 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:53 PM,1156840,1912164,2016
1500 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:51 PM,1176014,1910392,2016
5200 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:48 PM,1149258,1869370,2016
4100 W CRYSTAL ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:47 PM,1148523,1908012,2016
1000 N MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:46 PM,1165202,1907151,2016
4100 W 54TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:45 PM,1149671,1868480,2016
5200 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:45 PM,1149257,1869410,2016
500 W DIVERSEY PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:44 PM,1172514,1918887,2016
5100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:42 PM,1149227,1870463,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:39 PM,1145997,1869948,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:39 PM,1145822,1869907,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:39 PM,1145854,1869915,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:39 PM,1145727,1869885,2016
2200 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:36 PM,1167617,1914760,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:36 PM,1145759,1869892,2016
2700 W SEIPP ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:36 PM,1159909,1847699,2016
700 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:36 PM,1175411,1905117,2016
5200 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:36 PM,1146387,1870035,2016
2000 N BURLING ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:34 PM,1170952,1913808,2016
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:33 PM,1171950,1913556,2016
2000 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:33 PM,1162757,1908654,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:33 PM,1146218,1869999,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:33 PM,1145965,1869941,2016
5300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:33 PM,1145514,1869836,2016
2800 W 38TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:32 PM,1158191,1879322,2016
600 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:30 PM,1174617,1904735,2016
4100 W 58TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:30 PM,1149645,1865487,2016
4300 N CLARENDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:27 PM,1170133,1929102,2016
4200 W 55TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:24 PM,1149303,1867799,2016
6000 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150064,1864464,2016
4000 W 59TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150354,1865170,2016
6000 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150072,1864210,2016
6100 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150089,1863607,2016
1700 W ALBION AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1163484,1943888,2016
6100 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150088,1863648,2016
6200 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150101,1863172,2016
5900 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:21 PM,1150056,1864773,2016
5900 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1150382,1865036,2016
6000 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1150405,1864224,2016
5900 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1150389,1864780,2016
6100 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1150415,1863843,2016
6100 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1150416,1863816,2016
5100 S ELLIS AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:18 PM,1183823,1871388,2016
1400 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:16 PM,1175274,1909786,2016
6100 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1150417,1863776,2016
6100 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1150418,1863735,2016
6100 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1150419,1863722,2016
6100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1149418,1863774,2016
6100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1149417,1863787,2016
5600 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:15 PM,1149333,1866709,2016
6000 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1148401,1864350,2016
5900 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1149722,1864781,2016
6000 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1148404,1864236,2016
6000 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1148401,1864336,2016
6100 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1148420,1863699,2016
1200 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1162178,1908243,2016
6200 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:12 PM,1148437,1863129,2016
4300 W 62ND ST,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:09 PM,1148716,1863142,2016
1200 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:09 PM,1162173,1908412,2016
1200 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:09 PM,1162172,1908421,2016
400 N LAWLER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:07 PM,1142624,1902481,2016
900 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/16/16 2:00 PM,1176928,1896185,2016
