Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,x,y,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
8138 S EXCHANGE,8138,SOUTH,EXCHANGE,-87.5530551,41.7471208,8138 SOUTH EXCHANGE AVENUE,S,8138 S EXCHANGE,,,,,-87.5530551,41.7471208,,,180423,2/2/2015 21:15,S106179,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,DODG,60,TRUE,2/2/2015 21:15
8136 S EXCHANGE,8136,SOUTH,EXCHANGE,-87.5530608,41.7471916,8136 SOUTH EXCHANGE AVENUE,S,8136 S EXCHANGE,,,,,-87.5530608,41.7471916,,,180422,2/2/2015 21:15,V595655,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,JAGU,60,TRUE,2/2/2015 21:15
2432 W 63,,,,,,,,,0.74,dstk,41.779314,-87.684892,-87.684892,41.779314,2432 W 63,2432 W 63rd St,2249244,2/2/2015 21:05,S777620,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MERC,60,TRUE,2/2/2015 21:05
1630 S PULASKI,,,,,,,,,0.772,dstk,41.858318,-87.725016,-87.725016,41.858318,1630 S PULASKI,1630 S Pulaski Rd,180266,2/2/2015 20:42,S662716,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,59,BMW,60,TRUE,2/2/2015 20:42
5136 S M L KING DRIVE,,,,,,,,,0.743,dstk,41.80144,-87.616218,-87.616218,41.80144,5136 S M L KING DRIVE,5136 S King Dr,175039,2/2/2015 20:40,V689759,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,TOYT,60,TRUE,2/2/2015 20:40
381 E 51ST ST,,,,,,,,,0.808,dstk,41.802098,-87.616525,-87.616525,41.802098,381 E 51ST ST,381 E 51st St,174840,2/2/2015 20:34,E161313,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,HYUN,60,TRUE,2/2/2015 20:34
381 E 51ST ST,,,,,,,,,0.808,dstk,41.802098,-87.616525,-87.616525,41.802098,381 E 51ST ST,381 E 51st St,174839,2/2/2015 20:30,L338443,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHRY,60,TRUE,2/2/2015 20:30
4430 W JACKSON,4430,WEST,JACKSON,-87.7366262,41.8771588,4430 WEST JACKSON BOULEVARD,W,4430 W JACKSON,,,,,-87.7366262,41.8771588,,,164272,2/2/2015 20:23,275849,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,DODG,60,TRUE,2/2/2015 20:23
4532 W JACKSON BLVD,,,,,,,,,0.836,dstk,41.876995,-87.738961,-87.738961,41.876995,4532 W JACKSON BLVD,4532 W Jackson Blvd,164270,2/2/2015 20:21,H885332,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,PONT,60,TRUE,2/2/2015 20:21
6447 S KING DR,,,,,,,,,0.845,dstk,41.777551,-87.615485,-87.615485,41.777551,6447 S KING DR,6447 S King Dr,297032,2/2/2015 20:19,L428947,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 20:19
6511 S KING DRIVE,,,,,,,,,0.839,dstk,41.776517,-87.615459,-87.615459,41.776517,6511 S KING DRIVE,6511 S King Dr,296273,2/2/2015 20:17,S877346,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,SATR,60,TRUE,2/2/2015 20:17
6505 S KING,,,,,,,,,0.756,dstk,41.77657,-87.615459,-87.615459,41.77657,6505 S KING,6505 S King Dr,297031,2/2/2015 20:15,K412390,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,FORD,60,TRUE,2/2/2015 20:15
6537 S KING DRIVE,,,,,,,,,0.839,dstk,41.776291,-87.615455,-87.615455,41.776291,6537 S KING DRIVE,6537 S King Dr,296272,2/2/2015 20:12,V138568,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,MITS,60,TRUE,2/2/2015 20:12
6625 S KING DRIVE,,,,,,,,,0.839,dstk,41.775527,-87.615438,-87.615438,41.775527,6625 S KING DRIVE,6625 S King Dr,296271,2/2/2015 20:10,P984818,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 20:10
6617 S KING,,,,,,,,,0.756,dstk,41.775596,-87.61544,-87.61544,41.775596,6617 S KING,6617 S King Dr,297030,2/2/2015 20:10,V608851,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,DODG,60,TRUE,2/2/2015 20:10
6625 S KING DR,,,,,,,,,0.845,dstk,41.775527,-87.615438,-87.615438,41.775527,6625 S KING DR,6625 S King Dr,297029,2/2/2015 20:06,K526933,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 20:06
6219 S KING DRIVE,,,,,,,,,0.839,dstk,41.78174,-87.61559,-87.61559,41.78174,6219 S KING DRIVE,6219 S King Dr,296270,2/2/2015 19:48,K518646,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,MERC,60,TRUE,2/2/2015 19:48
6229 S KING,,,,,,,,,0.756,dstk,41.781554,-87.615584,-87.615584,41.781554,6229 S KING,6229 S King Dr,297028,2/2/2015 19:46,4521493,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,TRUE,2/2/2015 19:46
6220 S KING DRIVE,,,,,,,,,0.839,dstk,41.7817,-87.615737,-87.615737,41.7817,6220 S KING DRIVE,6220 S King Dr,296269,2/2/2015 19:45,22109SB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,DODG,60,TRUE,2/2/2015 19:45
6220 S KING DR,,,,,,,,,0.845,dstk,41.7817,-87.615737,-87.615737,41.7817,6220 S KING DR,6220 S King Dr,297027,2/2/2015 19:43,580763,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 19:43
6124 S KING DIVE,,,,,,,,,0.761,dstk,41.78344,-87.615777,-87.615777,41.78344,6124 S KING DIVE,6124 S King Dr,296268,2/2/2015 19:40,R316380,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 19:40
6118 S KING DR,,,,,,,,,0.845,dstk,41.78355,-87.615781,-87.615781,41.78355,6118 S KING DR,6118 S King Dr,297026,2/2/2015 19:37,V725718,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,DODG,60,TRUE,2/2/2015 19:37
6109 S KING DRIVE,,,,,,,,,0.839,dstk,41.783738,-87.615634,-87.615634,41.783738,6109 S KING DRIVE,6109 S King Dr,296267,2/2/2015 19:35,851R713,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 19:35
6137 S KING DR,,,,,,,,,0.845,dstk,41.78322,-87.615623,-87.615623,41.78322,6137 S KING DR,6137 S King Dr,297025,2/2/2015 19:31,P119145,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,TRUE,2/2/2015 19:31
6139 S KING DRIVE,,,,,,,,,0.839,dstk,41.783183,-87.615622,-87.615622,41.783183,6139 S KING DRIVE,6139 S King Dr,296266,2/2/2015 19:30,V599418,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHRY,60,TRUE,2/2/2015 19:30
6147 S KING,,,,,,,,,0.756,dstk,41.783036,-87.61562,-87.61562,41.783036,6147 S KING,6147 S King Dr,297024,2/2/2015 19:27,893R757,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,TRUE,2/2/2015 19:27
2422 W HARRISON,,,,,,,,,0.781,dstk,37.796748,-89.360873,-89.360873,37.796748,2422 W HARRISON,2422 W Harrison Rd,161242,2/2/2015 19:22,MML2601,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,TOYT,60,TRUE,2/2/2015 19:22
2421 W HARRISON,2421,WEST,HARRISON,-87.6870967,41.8736511,2421 WEST HARRISON STREET,W,2421 W HARRISON,,,,,-87.6870967,41.8736511,,,161241,2/2/2015 19:19,V727708,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,CHRY,60,TRUE,2/2/2015 19:19
2414 W HARRISON,2414,WEST,HARRISON,-87.6869115,41.8740672,2414 WEST HARRISON STREET,W,2414 W HARRISON,,,,,-87.6869115,41.8740672,,,161152,2/2/2015 19:15,676SMX,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,TOYT,60,TRUE,2/2/2015 19:15
2412 W HARRISON,,,,,,,,,0.781,dstk,37.796747,-89.360723,-89.360723,37.796747,2412 W HARRISON,2412 W Harrison Rd,164299,2/2/2015 19:13,V139649,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,LEXU,60,TRUE,2/2/2015 19:13
45 N AUSTIN,45,NORTH,AUSTIN,-87.7743355,41.8814927,45 NORTH AUSTIN BOULEVARD,N,45 N AUSTIN,,,,,-87.7743355,41.8814927,,,162140,2/2/2015 19:03,WG4V9X,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,VOLK,60,TRUE,2/2/2015 19:03
906 S WESTERN,,,,,,,,,0.755,dstk,41.870191,-87.686214,-87.686214,41.870191,906 S WESTERN,906 S Western Ave,161240,2/2/2015 18:56,MW2730,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,BUIC,60,TRUE,2/2/2015 18:56
28 N CENTRAL,28,NORTH,CENTRAL,-87.7652898,41.8811557,28 NORTH CENTRAL AVENUE,N,28 N CENTRAL,,,,,-87.7652898,41.8811557,,,162139,2/2/2015 18:55,7045695,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,TRUE,2/2/2015 18:55
5729 W CHICAGO,5729,WEST,CHICAGO,-87.7691947,41.8945274,5729 WEST CHICAGO AVENUE,W,5729 W CHICAGO,,,,,-87.7691947,41.8945274,,,164711,2/2/2015 18:46,1209329,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,TRUE,2/2/2015 18:46
5847 W CHICAGO,5847,WEST,CHICAGO,-87.7719453,41.894574,5847 WEST CHICAGO AVENUE,W,5847 W CHICAGO,,,,,-87.7719453,41.894574,,,2323517,2/2/2015 18:38,L649115,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHRY,60,TRUE,2/2/2015 18:38
3143 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866344,-87.704605,-87.704605,41.866344,3143 W ROOSEVELT,3143 W Roosevelt Rd,161228,2/2/2015 18:18,E386680,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,FORD,60,TRUE,2/2/2015 18:18
5716 W BELMONT,5716,WEST,BELMONT,-87.7696434,41.9387748,5716 WEST BELMONT AVENUE,W,5716 W BELMONT,,,,,-87.7696434,41.9387748,,,162291,2/2/2015 17:36,V560265,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MAZD,60,TRUE,2/2/2015 17:36
3212 W BELMONT,,,,,,,,,0.755,dstk,41.939398,-87.708455,-87.708455,41.939398,3212 W BELMONT,3212 W Belmont Ave,162290,2/2/2015 17:30,5304612,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,KIA,60,TRUE,2/2/2015 17:30
7720 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.021758,-87.666805,-87.666805,42.021758,7720 N SHERIDAN RD,7720 N Sheridan Rd,200903,2/2/2015 17:27,L307460,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HOND,60,TRUE,2/2/2015 17:27
7738 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.022303,-87.666913,-87.666913,42.022303,7738 N SHERIDAN RD,7738 N Sheridan Rd,200900,2/2/2015 17:19,E607316,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,LEXU,60,TRUE,2/2/2015 17:19
7736 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.02223,-87.666854,-87.666854,42.02223,7736 N SHERIDAN RD,7736 N Sheridan Rd,200901,2/2/2015 17:19,FQW9839,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HYUN,60,TRUE,2/2/2015 17:19
7732 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.022171,-87.666938,-87.666938,42.022171,7732 N SHERIDAN RD,7732 N Sheridan Rd,200902,2/2/2015 17:14,7069173,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,TRUE,2/2/2015 17:14
7725 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.022086,-87.666766,-87.666766,42.022086,7725 N SHERIDAN RD,7725 N Sheridan Rd,200899,2/2/2015 17:12,T648467,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHRY,60,TRUE,2/2/2015 17:12
7719 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.021991,-87.666699,-87.666699,42.021991,7719 N SHERIDAN RD,7719 N Sheridan Rd,200897,2/2/2015 17:09,V840910,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHRY,60,TRUE,2/2/2015 17:09
935 W 87TH ST,,,,,,,,,0.808,dstk,41.735944,-87.647331,-87.647331,41.735944,935 W 87TH ST,935 W 87th St,175282,2/2/2015 17:07,N755946,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,TRUE,2/2/2015 17:07
7619 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.019775,-87.666094,-87.666094,42.019775,7619 N SHERIDAN RD,7619 N Sheridan Rd,200895,2/2/2015 17:03,E119604,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,VOLK,60,TRUE,2/2/2015 17:03
810 N LASALLE,,,,,,,,,0.755,dstk,41.89745,-87.632889,-87.632889,41.89745,810 N LASALLE,810 N la Salle Dr,161485,2/2/2015 17:02,S726354,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MITS,60,TRUE,2/2/2015 17:02
956 N LASALLE,,,,,,,,,0.755,dstk,41.899404,-87.632948,-87.632948,41.899404,956 N LASALLE,956 N la Salle Dr,240368,2/2/2015 17:00,R543322,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MAZD,60,TRUE,2/2/2015 17:00
958 N LASALLE,,,,,,,,,0.755,dstk,41.899458,-87.632949,-87.632949,41.899458,958 N LASALLE,958 N la Salle Dr,240366,2/2/2015 16:58,E216858,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,ACUR,60,TRUE,2/2/2015 16:58
956 N LASALLE,,,,,,,,,0.755,dstk,41.899404,-87.632948,-87.632948,41.899404,956 N LASALLE,956 N la Salle Dr,240367,2/2/2015 16:58,V678289,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,TRUE,2/2/2015 16:58
1000 N LASALLE,,,,,,,,,0.755,dstk,41.900538,-87.632903,-87.632903,41.900538,1000 N LASALLE,1000 N la Salle Dr,240365,2/2/2015 16:57,GDM4771,OH,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MAZD,60,TRUE,2/2/2015 16:57
9443 S ASHLAND,9443,SOUTH,ASHLAND,-87.662301,41.7218077,9443 SOUTH ASHLAND AVENUE,S,9443 S ASHLAND,,,,,-87.662301,41.7218077,,,175281,2/2/2015 16:56,N896272,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,TRUE,2/2/2015 16:56
1802 W 18TH ST,,,,,,,,,0.808,dstk,41.857797,-87.671135,-87.671135,41.857797,1802 W 18TH ST,1802 W 18th St,160492,2/2/2015 16:55,4929142,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,LEXU,60,TRUE,2/2/2015 16:55
1034 N LASALLE,,,,,,,,,0.755,dstk,41.901037,-87.632988,-87.632988,41.901037,1034 N LASALLE,1034 N la Salle Dr,240364,2/2/2015 16:55,9611000,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,TRUE,2/2/2015 16:55
1036 N LASALLE,,,,,,,,,0.755,dstk,41.901067,-87.632989,-87.632989,41.901067,1036 N LASALLE,1036 N la Salle Dr,240363,2/2/2015 16:53,X907337,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,PONT,60,TRUE,2/2/2015 16:53
9336 S ASHLAND,,,,,,,,,0.755,dstk,41.723847,-87.662814,-87.662814,41.723847,9336 S ASHLAND,9336 S Ashland Ave,175280,2/2/2015 16:52,691325,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MERC,60,TRUE,2/2/2015 16:52
1114 N LASALLE,,,,,,,,,0.75,Bing,41.90233022,-87.63294049,-87.63294049,41.90233022,1114 N LASALLE,"1114 N LaSalle St, Chicago, IL 60610, United States",161484,2/2/2015 16:51,V596443,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,DODG,60,TRUE,2/2/2015 16:51
9304 S ASHLAND,9304,SOUTH,ASHLAND,-87.6630492,41.7245759,9304 SOUTH ASHLAND AVENUE,S,9304 S ASHLAND,,,,,-87.6630492,41.7245759,,,175279,2/2/2015 16:50,X660233,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,VOLK,60,TRUE,2/2/2015 16:50
1118 N LASALLE,,,,,,,,,0.75,Bing,41.90233022,-87.63294049,-87.63294049,41.90233022,1118 N LASALLE,"1118 N LaSalle St, Chicago, IL 60610, United States",2323402,2/2/2015 16:49,9843LY,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CADI,60,TRUE,2/2/2015 16:49
9050 S ASHLAND,9050,SOUTH,ASHLAND,-87.6631777,41.7288209,9050 SOUTH ASHLAND AVENUE,S,9050 S ASHLAND,,,,,-87.6631777,41.7288209,,,176451,2/2/2015 16:48,9222439,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,OLDS,60,TRUE,2/2/2015 16:48
930 N LASALLE,,,,,,,,,0.755,dstk,41.899141,-87.632941,-87.632941,41.899141,930 N LASALLE,930 N la Salle Dr,161483,2/2/2015 16:45,S261219,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,TRUE,2/2/2015 16:45
9046 S ASHLAND,9046,SOUTH,ASHLAND,-87.6631886,41.7288728,9046 SOUTH ASHLAND AVENUE,S,9046 S ASHLAND,,,,,-87.6631886,41.7288728,,,2249689,2/2/2015 16:45,7172565,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/2/2015 16:45
932 N LASALLE,,,,,,,,,0.755,dstk,41.899152,-87.632941,-87.632941,41.899152,932 N LASALLE,932 N la Salle Dr,161482,2/2/2015 16:44,K716716,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,PONT,60,TRUE,2/2/2015 16:44
934 N LASALLE,,,,,,,,,0.755,dstk,41.899163,-87.632941,-87.632941,41.899163,934 N LASALLE,934 N la Salle Dr,161481,2/2/2015 16:43,V238792,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,PLYM,60,TRUE,2/2/2015 16:43
9044 S ASHLAND,9044,SOUTH,ASHLAND,-87.6631877,41.7289583,9044 SOUTH ASHLAND AVENUE,S,9044 S ASHLAND,,,,,-87.6631877,41.7289583,,,176450,2/2/2015 16:43,V510823,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/2/2015 16:43
6828 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.005878,-87.661074,-87.661074,42.005878,6828 N SHERIDAN RD,6828 N Sheridan Rd,200893,2/2/2015 16:42,2751042,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HOND,60,TRUE,2/2/2015 16:42
9042 S ASHLAND,9042,SOUTH,ASHLAND,-87.6631879,41.7290109,9042 SOUTH ASHLAND AVENUE,S,9042 S ASHLAND,,,,,-87.6631879,41.7290109,,,176449,2/2/2015 16:41,S760131,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,TRUE,2/2/2015 16:41
9032 S ASHLAND,,,,,,,,,0.755,dstk,41.729703,-87.662961,-87.662961,41.729703,9032 S ASHLAND,9032 S Ashland Ave,176448,2/2/2015 16:39,V477499,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HOND,60,TRUE,2/2/2015 16:39
6825 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.005859,-87.660916,-87.660916,42.005859,6825 N SHERIDAN RD,6825 N Sheridan Rd,200889,2/2/2015 16:36,72121VB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,TRUE,2/2/2015 16:36
9113 S ASHLAND,,,,,,,,,0.755,dstk,41.72826,-87.662772,-87.662772,41.72826,9113 S ASHLAND,9113 S Ashland Ave,175278,2/2/2015 16:32,E203807,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,TRUE,2/2/2015 16:32
6828 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.005878,-87.661074,-87.661074,42.005878,6828 N SHERIDAN RD,6828 N Sheridan Rd,200891,2/2/2015 16:32,A764315,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,DODG,60,TRUE,2/2/2015 16:32
9131 S ASHLAND,9131,SOUTH,ASHLAND,-87.6624685,41.7275629,9131 SOUTH ASHLAND AVENUE,S,9131 S ASHLAND,,,,,-87.6624685,41.7275629,,,175277,2/2/2015 16:30,DL6238,IL,DLC,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HOND,60,TRUE,2/2/2015 16:30
9147 S ASHLAND,9147,SOUTH,ASHLAND,-87.6624255,41.727095,9147 SOUTH ASHLAND AVENUE,S,9147 S ASHLAND,,,,,-87.6624255,41.727095,,,175276,2/2/2015 16:25,V239447,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MITS,60,TRUE,2/2/2015 16:25
1111 W 51ST ST,,,,,,,,,0.808,dstk,41.801402,-87.653064,-87.653064,41.801402,1111 W 51ST ST,1111 W 51st St,175414,2/2/2015 16:00,V518866,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CADI,60,TRUE,2/2/2015 16:00
7237 N SHERIDAN,7237,NORTH,SHERIDAN,-87.6636754,42.0136836,7237 NORTH SHERIDAN ROAD,N,7237 N SHERIDAN,,,,,-87.6636754,42.0136836,,,163065,2/2/2015 15:55,A457746,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,MAZD,60,TRUE,2/2/2015 15:55
7300 N SHERIDAN RD,,,,,,,,,0.837,dstk,42.014984,-87.664723,-87.664723,42.014984,7300 N SHERIDAN RD,7300 N Sheridan Rd,163056,2/2/2015 15:51,N142254,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,TRUE,2/2/2015 15:51
3558 W CERMAK RD,,,,,,,,,0.841,dstk,41.851746,-87.714144,-87.714144,41.851746,3558 W CERMAK RD,3558 W Cermak Rd,162296,2/2/2015 14:20,V755429,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BUIC,60,TRUE,2/2/2015 14:20
435 E 111TH ST,,,,,,,,,0.873,dstk,41.692676,-87.611993,-87.611993,41.692676,435 E 111TH ST,435 E 111th St,158886,2/2/2015 14:19,S875221,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,NISS,60,TRUE,2/2/2015 14:19
433 E 111TH ST,,,,,,,,,0.873,dstk,41.692676,-87.612096,-87.612096,41.692676,433 E 111TH ST,433 E 111th St,158644,2/2/2015 14:16,A852279,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,NISS,60,TRUE,2/2/2015 14:16
433 E 111TH ST,,,,,,,,,0.873,dstk,41.692676,-87.612096,-87.612096,41.692676,433 E 111TH ST,433 E 111th St,158885,2/2/2015 14:16,E144297,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,LEXU,60,TRUE,2/2/2015 14:16
3524 W CERMAK RD,,,,,,,,,0.841,dstk,41.851755,-87.713419,-87.713419,41.851755,3524 W CERMAK RD,3524 W Cermak Rd,162295,2/2/2015 14:16,S494923,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,INFI,60,TRUE,2/2/2015 14:16
437 E 111TH ST,,,,,,,,,0.873,dstk,41.692677,-87.611929,-87.611929,41.692677,437 E 111TH ST,437 E 111th St,158884,2/2/2015 14:14,H968683,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,NISS,60,TRUE,2/2/2015 14:14
3516 W CERMAK RD,,,,,,,,,0.841,dstk,41.851758,-87.713051,-87.713051,41.851758,3516 W CERMAK RD,3516 W Cermak Rd,162294,2/2/2015 14:11,E561769,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,TRUE,2/2/2015 14:11
3647 W MARQUETTE,,,,,,,,,0.778,dstk,41.771427,-87.71417,-87.71417,41.771427,3647 W MARQUETTE,3647 W Marquette Rd,159161,2/2/2015 13:44,H921417,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,OLDS,60,TRUE,2/2/2015 13:44
1915 W 71ST ST,,,,,,,,,0.808,dstk,41.76475,-87.671768,-87.671768,41.76475,1915 W 71ST ST,1915 W 71st St,183354,2/2/2015 13:29,751R161,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,CHRY,60,TRUE,2/2/2015 13:29
225 W 115TH ST,,,,,,,,,0.873,dstk,41.685172,-87.628699,-87.628699,41.685172,225 W 115TH ST,225 W 115th St,158883,2/2/2015 13:16,S898946,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CADI,60,TRUE,2/2/2015 13:16
117 W 115TH ST,,,,,,,,,0.873,dstk,41.685213,-87.625567,-87.625567,41.685213,117 W 115TH ST,117 W 115th St,158882,2/2/2015 13:07,738R195,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,PONT,60,TRUE,2/2/2015 13:07
5824 W WASHINGTON,5824,WEST,WASHINGTON,-87.7708903,41.8824972,5824 WEST WASHINGTON BOULEVARD,W,5824 W WASHINGTON,,,,,-87.7708903,41.8824972,,,164689,2/2/2015 12:25,V527823,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,TRUE,2/2/2015 12:25
5820 W WASHINGTON,5820,WEST,WASHINGTON,-87.7707218,41.8824845,5820 WEST WASHINGTON BOULEVARD,W,5820 W WASHINGTON,,,,,-87.7707218,41.8824845,,,162052,2/2/2015 12:24,V764091,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,TRUE,2/2/2015 12:24
