,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
3300 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 9:32 AM,1153613,1915090,2014
2100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 9:29 AM,1158521,1914174,2014
3000 N HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 9:16 AM,1170408,1920149,2014
4400 S HOMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 9:08 AM,1154432,1874967,2014
4400 S HOMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 9:07 AM,1154436,1874872,2014
2700 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 8:58 AM,1167834,1918200,2014
2700 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 8:58 AM,1167834,1918187,2014
6400 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 8:35 AM,1149483,1861441,2014
6400 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 8:35 AM,1149482,1861468,2014
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 7:23 AM,1169820,1922113,2014
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 7:22 AM,1170341,1922123,2014
6300 N GLENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/14 12:18 AM,1165827,1942096,2014
3300 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:59 PM,1160445,1922182,2014
1900 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 8:14 PM,1163031,1921930,2014
3100 W PALMER BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 6:52 PM,1154949,1914465,2014
5900 W HIGGINS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 6:22 PM,1135801,1933092,2014
7100 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 6:16 PM,1176189,1857900,2014
3100 N SOUTHPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 5:19 PM,1166418,1920956,2014
4900 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 5:02 PM,1132553,1932212,2014
4900 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 5:00 PM,1132553,1932212,2014
5500 S RUTHERFORD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 4:19 PM,1132325,1867142,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 3:49 PM,1156171,1942328,2014
2400 N LAKEVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 3:35 PM,1173150,1916722,2014
2400 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 3:00 PM,1159616,1920843,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:40 PM,1160702,1913617,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:39 PM,1160703,1913596,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:37 PM,1160711,1913347,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:36 PM,1160714,1913236,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:35 PM,1160709,1913392,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:32 PM,1160714,1913247,2014
2300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:30 PM,1160568,1913230,2014
2300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:28 PM,1160588,1913231,2014
2300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:27 PM,1160505,1913228,2014
2300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 2:26 PM,1160547,1913230,2014
2000 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 1:52 PM,1162027,1913590,2014
800 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 12:28 PM,1177400,1896559,2014
1900 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:29 AM,1162886,1925915,2014
700 W RANDOLPH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:27 AM,1171256,1901218,2014
700 W RANDOLPH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:23 AM,1171236,1901218,2014
2000 W ARTHUR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:12 AM,1161783,1943160,2014
5900 S MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 11:01 AM,1166352,1865583,2014
0 W 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 10:05 AM,1176398,1892423,2014
3100 N SOUTHPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 9:49 AM,1166418,1920945,2014
3100 N SOUTHPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 9:49 AM,1166418,1920945,2014
1400 W 17TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/14 12:08 AM,1167115,1891840,2014
3800 N MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:39 PM,1164637,1925524,2014
7900 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:38 PM,1156422,1851898,2014
1900 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:37 PM,1156827,1912552,2014
1900 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:36 PM,1156823,1912686,2014
1900 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:35 PM,1156822,1912713,2014
1900 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:34 PM,1156821,1912746,2014
1400 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:29 PM,1166089,1921674,2014
1400 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:28 PM,1166083,1921674,2014
1400 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:27 PM,1166296,1921679,2014
2700 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:08 PM,1156905,1918138,2014
900 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 7:57 PM,1175674,1895983,2014
3400 W BELLE PLAINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 7:08 PM,1152541,1927037,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 6:25 PM,1157138,1911983,2014
4700 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 6:21 PM,1186236,1874110,2014
4700 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 6:20 PM,1186236,1874110,2014
2000 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:46 PM,1157368,1913689,2014
2000 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:46 PM,1157375,1913432,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:45 PM,1157111,1912852,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:44 PM,1157111,1912839,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:44 PM,1157112,1912826,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:43 PM,1157117,1912665,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:42 PM,1157117,1912652,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:42 PM,1157117,1912639,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:41 PM,1157118,1912625,2014
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:40 PM,1157119,1912585,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:40 PM,1157130,1912225,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:39 PM,1157131,1912188,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:38 PM,1157131,1912200,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:37 PM,1157134,1912094,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:36 PM,1157136,1912057,2014
4100 S SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:36 PM,1157037,1877007,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:36 PM,1157136,1912045,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:35 PM,1157136,1912032,2014
2800 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:34 PM,1157226,1913162,2014
2800 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:33 PM,1157372,1913165,2014
2300 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:26 PM,1160774,1904284,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 5:24 PM,1171679,1913548,2014
4700 N SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 4:43 PM,1153864,1931110,2014
2500 W THOMAS ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 4:16 PM,1159288,1907231,2014
2100 S TRUMBULL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 4:15 PM,1153748,1889636,2014
2700 S TRUMBULL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 4:14 PM,1153806,1885736,2014
2700 S TRUMBULL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 4:14 PM,1153803,1885843,2014
3600 W MCLEAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 3:58 PM,1151818,1913379,2014
4100 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 3:53 PM,1148372,1912965,2014
3200 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 3:20 PM,1154075,1935038,2014
500 E 80TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 3:03 PM,1181016,1852074,2014
1000 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 2:45 PM,1168091,1941345,2014
400 E 89TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 2:35 PM,1180829,1845739,2014
400 E 89TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 2:30 PM,1180776,1845737,2014
4300 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 2:25 PM,1168701,1929390,2014
4400 W HADDON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 1:40 PM,1146763,1907294,2014
7800 S SAGINAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 1:14 PM,1195283,1853455,2014
4900 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 1:03 PM,1182417,1872636,2014
2000 W GREENLEAF AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 1:02 PM,1161302,1946932,2014
4500 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 12:47 PM,1154229,1930092,2014
500 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 12:02 PM,1172235,1919862,2014
1700 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 11:49 AM,1165313,1891719,2014
8200 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 11:28 AM,1168757,1850334,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:50 AM,1148909,1919307,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:49 AM,1148950,1919308,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:47 AM,1148963,1919309,2014
2600 S LOWE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:37 AM,1172398,1886910,2014
100 N GREEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:12 AM,1170715,1900893,2014
13000 S MUSKEGON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 10:00 AM,1197098,1819213,2014
6700 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:49 AM,1130873,1925404,2014
7100 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:07 AM,1169558,1857362,2014
3300 S LITUANICA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 9:03 AM,1170853,1882743,2014
2600 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 8:46 AM,1130646,1916542,2014
800 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/14 7:08 AM,1175396,1905706,2014
2800 W SHAKESPEARE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 10:08 PM,1157338,1914314,2014
5500 S ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 8:52 PM,1153987,1867694,2014
3200 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:58 PM,1151821,1921277,2014
3200 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:58 PM,1154193,1921098,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:18 PM,1148936,1919308,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:17 PM,1148950,1919308,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:17 PM,1148963,1919309,2014
6100 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:11 PM,1160878,1940841,2014
6100 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:08 PM,1160881,1940753,2014
6100 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:06 PM,1160887,1940596,2014
2200 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:03 PM,1160556,1939827,2014
2200 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 6:00 PM,1160537,1941136,2014
1800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 5:57 PM,1164310,1903529,2014
6200 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 5:56 PM,1158862,1941094,2014
6200 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 5:53 PM,1158862,1941094,2014
6200 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 5:49 PM,1158863,1941087,2014
4400 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 4:29 PM,1147399,1889009,2014
3200 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 4:05 PM,1153575,1937029,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 3:24 PM,1171679,1913548,2014
2200 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 3:16 PM,1160721,1888915,2014
2200 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 3:07 PM,1160722,1888890,2014
6200 N MCCORMICK RD,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 3:04 PM,1152593,1941202,2014
6200 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 3:01 PM,1152485,1941280,2014
5300 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 2:47 PM,1164029,1935606,2014
3200 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:55 PM,1151497,1921161,2014
4300 N CLARENDON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:51 PM,1170133,1929102,2014
3400 S SHIELDS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:34 PM,1174529,1881742,2014
700 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:27 PM,1175412,1905049,2014
7500 N CLAREMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:21 PM,1159347,1949863,2014
7000 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:18 PM,1150906,1857887,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:57 PM,1157130,1912237,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:56 PM,1157130,1912231,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:55 PM,1157141,1911883,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:54 PM,1157135,1912070,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:54 PM,1157410,1912252,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:51 PM,1157411,1912215,2014
2700 S SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:50 PM,1155134,1885806,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:49 PM,1157411,1912202,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:48 PM,1157411,1912190,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:47 PM,1157412,1912177,2014
1900 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:45 PM,1157402,1912510,2014
2800 W SHAKESPEARE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:43 PM,1157349,1914314,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:40 PM,1157136,1912057,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:39 PM,1157136,1912045,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:36 PM,1157136,1912032,2014
4500 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:22 PM,1150438,1874499,2014
1300 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 12:13 PM,1166869,1926020,2014
4700 S MORGAN ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 11:54 AM,1170436,1873655,2014
800 W CASTLEWOOD TER,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 9:06 AM,1170024,1932717,2014
800 W WASHINGTON BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 8:50 AM,1170681,1900744,2014
2200 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 8:46 AM,1161183,1907944,2014
600 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 8:02 AM,1173217,1897587,2014
3000 N HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:45 AM,1170408,1920149,2014
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:44 AM,1169820,1922113,2014
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:44 AM,1169840,1922113,2014
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 7:44 AM,1169850,1922113,2014
400 W VAN BUREN ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 4:13 AM,1173480,1898457,2014
3200 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/31/14 1:36 AM,1153902,1923751,2014
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 11:58 PM,1157410,1912233,2014
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 11:47 PM,1169143,1932409,2014
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 11:44 PM,1169169,1932410,2014
5800 N CUMBERLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:28 PM,1119306,1937504,2014
3600 W EDDY ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:21 PM,1151493,1923359,2014
3600 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:20 PM,1151601,1923021,2014
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:13 PM,1151367,1923486,2014
3200 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:30 PM,1151823,1921203,2014
3100 W LOGAN SD,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:29 PM,1155027,1916999,2014
3100 W LOGAN SD,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:27 PM,1155041,1917206,2014
3100 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:26 PM,1154695,1916965,2014
3700 W ARTHINGTON ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:20 PM,1151850,1895797,2014
4800 W HIRSCH ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 9:15 PM,1144120,1908879,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 8:39 PM,1171679,1913548,2014
8000 S BLACKSTONE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 8:01 PM,1187557,1852125,2014
7200 W LUNT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 7:49 PM,1127384,1945980,2014
3400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 7:00 PM,1152838,1931685,2014
0 E BALBO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 6:59 PM,1176903,1897151,2014
3100 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 6:39 PM,1154891,1929077,2014
3100 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 6:39 PM,1154914,1929077,2014
2400 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 6:28 PM,1160353,1894644,2014
5100 S ELLIS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 6:27 PM,1183823,1871388,2014
3800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 5:16 PM,1145170,1924933,2014
5500 S ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 5:08 PM,1153987,1867694,2014
2400 S NORMAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:17 PM,1173143,1888071,2014
600 W 24TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:16 PM,1172684,1888003,2014
2300 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:14 PM,1172834,1888503,2014
7600 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:05 PM,1124680,1941912,2014
7600 W ROSEDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:05 PM,1124296,1938615,2014
6000 N ORIOLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:03 PM,1124699,1939522,2014
7600 W MYRTLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:02 PM,1124686,1940566,2014
7500 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 4:00 PM,1125199,1941933,2014
2100 W TOUHY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:57 PM,1160261,1947714,2014
2100 W TOUHY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:57 PM,1160672,1947713,2014
4100 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:37 PM,1148523,1919299,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:36 PM,1148936,1919308,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:36 PM,1148950,1919308,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:36 PM,1148963,1919309,2014
1900 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:33 PM,1165389,1912847,2014
2300 E 71ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 3:16 PM,1193043,1858302,2014
300 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 2:54 PM,1155091,1898512,2014
8400 S ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 2:26 PM,1160333,1848473,2014
500 N LAWLER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 1:53 PM,1142608,1902935,2014
5100 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 1:52 PM,1168321,1934429,2014
6600 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 12:56 PM,1131579,1914341,2014
2000 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 12:29 PM,1159551,1913798,2014
700 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 12:14 PM,1170708,1922133,2014
700 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 12:13 PM,1170829,1922137,2014
5200 W PENSACOLA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:45 AM,1140521,1928418,2014
900 W BELLE PLAINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:41 AM,1169324,1927598,2014
1600 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:13 AM,1164387,1945695,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 10:03 AM,1166907,1916061,2014
8200 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 8:22 AM,1168755,1850388,2014
6200 N KILPATRICK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 8:11 AM,1144619,1940980,2014
400 S LA SALLE ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/14 7:38 AM,1175315,1898377,2014
6900 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,1/29/14 9:01 PM,1166778,1946253,2014
2100 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/29/14 8:15 PM,1164883,1913999,2014
1800 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/29/14 8:14 PM,1163606,1914656,2014
5600 S BLACKSTONE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/29/14 3:41 PM,1186870,1868160,2014
