,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
300 E WACKER DR,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 10:08 AM,1178576,1902538,2013
1000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:49 AM,1165536,1907078,2013
2200 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:36 AM,1160735,1934499,2013
9500 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:29 AM,1162045,1841573,2013
3800 N ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:14 AM,1152369,1925501,2013
800 N LA SALLE ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:14 AM,,,2013
3800 N ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 9:13 AM,1152369,1925501,2013
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:58 AM,1166907,1916061,2013
300 E 35TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:58 AM,1178837,1881845,2013
200 E 35TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:57 AM,1178314,1881834,2013
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:55 AM,1166982,1916063,2013
3700 W 55TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:37 AM,1152517,1867540,2013
900 W ADAMS ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 8:10 AM,1170433,1899304,2013
1000 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 7:59 AM,1168584,1926372,2013
1000 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 7:57 AM,1168794,1926378,2013
1000 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 7:55 AM,1168807,1926378,2013
6900 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/13 6:52 AM,1129866,1920496,2013
3100 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:50 PM,1170281,1920962,2013
500 S MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:41 PM,1159288,1897616,2013
700 S LOOMIS ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:34 PM,1167164,1896823,2013
3000 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 8:05 PM,1154808,1948557,2013
3000 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 8:04 PM,1154808,1948557,2013
4800 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:42 PM,1152850,1931685,2013
4900 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:41 PM,1152823,1932616,2013
0 E SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:04 PM,1176518,1909793,2013
0 E SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:04 PM,1176518,1909793,2013
0 E SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:04 PM,1176518,1909793,2013
3200 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 6:37 PM,1155356,1889199,2013
3100 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 6:29 PM,1155567,1889204,2013
2300 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 6:02 PM,1155396,1888165,2013
5900 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 5:43 PM,1132608,1939197,2013
5000 N RAVENSWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 4:51 PM,1163462,1933427,2013
7100 N MANKATO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 4:20 PM,1134880,1947000,2013
100 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 3:21 PM,1174723,1900838,2013
2400 W TOUHY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 2:52 PM,1159016,1947721,2013
2200 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 2:29 PM,1192403,1849712,2013
3200 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 1:55 PM,1155366,1889199,2013
0 W CONGRESS PKWY,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 1:51 PM,1176151,1898057,2013
3500 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 1:12 PM,1180158,1881898,2013
3100 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 1:04 PM,1168737,1920773,2013
2000 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:48 PM,1163342,1890411,2013
2000 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:44 PM,1163349,1890411,2013
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:38 PM,1173042,1905643,2013
2500 W COYLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:08 PM,1158032,1946035,2013
100 E WACKER DR,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:06 PM,1177566,1902668,2013
4300 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 12:01 PM,1146401,1931545,2013
4300 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:59 AM,1146582,1931549,2013
0 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:57 AM,1175526,1909045,2013
1000 W ARGYLE ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:27 AM,1168727,1933596,2013
100 W ILLINOIS ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:13 AM,1175021,1903577,2013
1700 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:10 AM,1154765,1911771,2013
200 W HUBBARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 11:09 AM,1174612,1903274,2013
2300 W 35TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 10:50 AM,1161469,1881423,2013
3900 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 10:45 AM,1148146,1925808,2013
3200 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 10:42 AM,1168848,1883256,2013
100 W HARRISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:51 AM,1174968,1897632,2013
3400 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:36 AM,1164337,1922724,2013
400 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 9:14 AM,1174788,1898491,2013
4500 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 8:58 AM,1147109,1930129,2013
1400 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 8:02 AM,1176850,1909803,2013
2400 W PENSACOLA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 7:41 AM,1159281,1928815,2013
11700 S SANGAMON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 6:42 AM,1172093,1827236,2013
8800 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/13 1:34 AM,1179583,1846337,2013
2900 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 10:57 PM,1167783,1919664,2013
2900 N SEMINARY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 10:53 PM,1168444,1919672,2013
3500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 9:58 PM,1158280,1880907,2013
6500 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 9:54 PM,1132002,1921223,2013
3100 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 9:45 PM,1154639,1929073,2013
1900 W WASHBURNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 9:29 PM,1163627,1894398,2013
1900 W WASHBURNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 9:28 PM,1163627,1894398,2013
8300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 8:34 PM,1119955,1922874,2013
2000 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 8:24 PM,1161684,1935520,2013
5900 S NEWCASTLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 7:27 PM,1131743,1864645,2013
5900 S NEWCASTLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 7:26 PM,1131743,1864645,2013
5900 S NEWCASTLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 7:26 PM,1131743,1864645,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 6:17 PM,1159820,1909235,2013
2400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 5:58 PM,1159488,1931812,2013
3500 S WESTERN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 3:31 PM,1161103,1880989,2013
3700 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 2:50 PM,1152461,1862571,2013
5700 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 2:27 PM,1139092,1862196,2013
2600 S KOSTNER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 2:21 PM,1147484,1886106,2013
5300 S MARYLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 2:00 PM,1182808,1870047,2013
5300 S MARYLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 2:00 PM,1182808,1870047,2013
1700 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 10:47 AM,1164953,1904409,2013
300 E 81ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 7:06 AM,1179450,1851359,2013
4700 N BEACON ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/13 12:04 AM,1166221,1931504,2013
8200 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 3:34 PM,1120553,1922899,2013
400 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 3:03 PM,1174788,1898491,2013
800 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 2:40 PM,1171037,1900256,2013
2400 W JACKSON BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 1:13 PM,1160308,1898630,2013
3400 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 1:04 PM,1153084,1923730,2013
1400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 12:33 PM,1166155,1931986,2013
200 N FRANKLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 10:43 AM,1174294,1901725,2013
3000 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 9:14 AM,1170766,1920169,2013
1000 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/25/13 7:03 AM,1168192,1934705,2013
7200 S JEFFERY BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 11:36 PM,1190792,1857537,2013
800 W HUTCHINSON ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 5:34 PM,1170136,1928500,2013
6500 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 5:33 PM,1167645,1944093,2013
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:44 PM,1164108,1918959,2013
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:43 PM,1164134,1918960,2013
2800 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:42 PM,1164512,1918856,2013
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:41 PM,1164469,1918971,2013
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:41 PM,1164469,1918971,2013
4100 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 4:16 PM,1148456,1925613,2013
2600 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 3:38 PM,1159043,1894616,2013
2600 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 3:35 PM,1158773,1894611,2013
2700 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 3:26 PM,1158447,1894604,2013
5300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 2:00 PM,1140202,1923420,2013
11600 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 1:58 PM,1173075,1827703,2013
4300 N RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 1:35 PM,1155936,1928648,2013
2000 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 12:22 PM,1162101,1921575,2013
2600 W HIRSCH ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 12:21 PM,1158380,1909207,2013
5600 N RIDGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 11:04 AM,1166563,1937937,2013
4500 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 10:10 AM,1147109,1930129,2013
8300 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 9:26 AM,1177738,1849976,2013
1400 W HENDERSON ST,Snow - Uncleared Sidewalk or Bike Lane,2/24/13 9:04 AM,1165990,1922338,2013
300 W MONTROSE DR,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 9:58 PM,1173115,1930086,2013
1400 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 6:19 PM,1176850,1909803,2013
6600 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 5:39 PM,1157789,1943831,2013
2000 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 4:00 PM,1162101,1921575,2013
3000 S LLOYD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:40 PM,1167899,1884820,2013
1200 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:24 PM,1176961,1894947,2013
4700 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:16 PM,1159521,1931136,2013
7100 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:14 PM,1127915,1924424,2013
3000 S MILLARD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:11 PM,1152521,1884094,2013
2100 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 2:08 PM,1170271,1914419,2013
2100 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 1:59 PM,1170271,1914412,2013
8400 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 1:10 PM,1166481,1848704,2013
1600 W CATALPA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 12:09 PM,1164446,1936595,2013
4400 S SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 12:05 PM,1155430,1875213,2013
2100 N FREMONT ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 12:02 PM,1169946,1914289,2013
2900 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 11:13 AM,1167792,1919409,2013
2900 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 10:55 AM,1167788,1919515,2013
2300 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 9:41 AM,1155396,1888165,2013
3200 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 9:37 AM,1155356,1889199,2013
1800 W NEWPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 9:18 AM,1163493,1922936,2013
5600 S KENNETH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 8:49 AM,1147660,1866831,2013
7200 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 8:35 AM,1127522,1920436,2013
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 7:48 AM,1169763,1917470,2013
2300 W 18TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 6:49 AM,1160979,1891021,2013
5800 N CUMBERLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 6:44 AM,1119306,1937504,2013
5800 N CUMBERLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 6:39 AM,1119306,1937504,2013
2000 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 5:19 AM,1170298,1913609,2013
2000 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 5:19 AM,1170298,1913609,2013
2000 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 5:19 AM,1170298,1913609,2013
2000 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/23/13 5:18 AM,1170298,1913609,2013
1400 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:40 PM,1166386,1922016,2013
2600 W PERSHING RD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:11 PM,1159283,1878691,2013
3000 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:41 PM,1173778,1885046,2013
2800 W 21ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:40 PM,1157413,1889927,2013
6100 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:14 PM,1168124,1941063,2013
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:07 PM,1172598,1905631,2013
10500 S ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:37 PM,1161906,1834744,2013
5400 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:29 PM,1127364,1935266,2013
5400 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:28 PM,1127364,1935266,2013
8400 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:23 PM,1151209,1848166,2013
8400 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:14 PM,1151209,1848166,2013
1000 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:48 PM,1168295,1934301,2013
1000 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:47 PM,1168307,1934302,2013
500 W STRATFORD PL,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:21 PM,1171638,1923394,2013
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:17 PM,1166982,1916063,2013
7300 N ASHLAND BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:10 PM,1164430,1948912,2013
1000 N MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:05 PM,1165191,1907470,2013
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:01 PM,1173186,1898913,2013
1400 W HENDERSON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:51 PM,1165990,1922338,2013
4100 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:50 PM,1162929,1927663,2013
2100 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:48 PM,1171866,1889915,2013
1300 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:35 PM,1167298,1904808,2013
800 E 87TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:19 PM,1183775,1847486,2013
800 E 87TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:18 PM,1183765,1847485,2013
600 W HARRISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:07 PM,1172297,1897565,2013
4500 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 5:06 PM,1147134,1930106,2013
600 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:56 PM,1175821,1904714,2013
2700 S SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:54 PM,1154799,1885870,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:52 PM,1159820,1909242,2013
2100 W JACKSON BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:50 PM,1162058,1898672,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:48 PM,1159820,1909242,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:47 PM,1159820,1909242,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:47 PM,1159820,1909242,2013
700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:42 PM,1170904,1905583,2013
600 W 43RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 4:11 PM,1172642,1876386,2013
1700 E 86TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 3:47 PM,1189099,1847962,2013
12600 S WALLACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 3:45 PM,1174618,1820864,2013
600 W 127TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 3:44 PM,1174612,1820653,2013
1800 W NEWPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 3:37 PM,1163493,1922936,2013
6900 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 3:11 PM,1130967,1867286,2013
2700 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 2:55 PM,1160567,1917929,2013
5500 S RUTHERFORD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 2:02 PM,1132325,1867142,2013
5000 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 1:23 PM,1149760,1870750,2013
4800 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 1:23 PM,1152205,1872530,2013
1700 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 1:09 PM,1154765,1911771,2013
100 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 1:00 PM,1174723,1900838,2013
2500 W CULLOM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:41 PM,1158595,1928467,2013
4700 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:38 PM,1167048,1931474,2013
3800 N ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:25 PM,1152369,1925501,2013
3800 N ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:23 PM,1152369,1925501,2013
500 W SURF ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:23 PM,1172268,1919402,2013
3400 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 12:05 PM,1171379,1923088,2013
5500 S RUTHERFORD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:55 AM,1132325,1867142,2013
4500 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:50 AM,1147109,1930129,2013
6600 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:39 AM,1132865,1867346,2013
6200 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:36 AM,1133884,1942124,2013
100 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:22 AM,1174723,1900838,2013
2600 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:16 AM,1154926,1917321,2013
300 N CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:16 AM,1173042,1902922,2013
3100 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 11:02 AM,1154960,1917247,2013
2600 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:59 AM,1154587,1917355,2013
2700 N HAMPDEN CT,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:42 AM,1172463,1918219,2013
100 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:42 AM,1174723,1900838,2013
3700 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:33 AM,1152792,1862580,2013
1300 E 50TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:32 AM,1185729,1872109,2013
7100 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:30 AM,1188465,1858110,2013
1200 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:27 AM,1168556,1894850,2013
100 W EUGENIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:25 AM,1174588,1911625,2013
2300 N RUTHERFORD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:13 AM,1131082,1914960,2013
2400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:09 AM,1159488,1931812,2013
4800 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 10:01 AM,1144762,1873030,2013
4800 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:41 AM,1144762,1873030,2013
6200 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:25 AM,1136285,1867890,2013
7100 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:09 AM,1129403,1867225,2013
1900 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:04 AM,1163346,1890522,2013
1200 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 9:00 AM,1166996,1931344,2013
3300 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:59 AM,1168689,1922285,2013
400 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:33 AM,1175060,1903329,2013
200 W HUBBARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:31 AM,1174604,1903274,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:18 AM,1159820,1909235,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:16 AM,1159820,1909235,2013
1400 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 8:13 AM,1159820,1909242,2013
1500 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:55 AM,1170399,1910333,2013
700 N HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:54 AM,1170908,1905468,2013
8300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:41 AM,1119955,1922874,2013
8300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 7:28 AM,1119955,1922874,2013
4800 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/22/13 6:55 AM,1159381,1932302,2013
