,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:05 PM,1169981,1922116,2016
2600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:02 PM,1152274,1917084,2016
2600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:02 PM,1152274,1917084,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:57 PM,1164784,1910201,2016
2600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:53 PM,1152274,1917084,2016
2600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:53 PM,1152269,1917218,2016
2600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:51 PM,1152264,1917379,2016
1400 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:30 PM,1165924,1931313,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:22 PM,1164785,1910157,2016
2400 N NARRAGANSETT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:35 PM,1133352,1915254,2016
4800 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:22 PM,1165321,1931961,2016
7600 S EBERHART AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:08 PM,1180891,1854709,2016
6500 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:02 PM,1164115,1943640,2016
5800 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:00 PM,1136458,1931647,2016
5800 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:59 PM,1136576,1931650,2016
5700 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:57 PM,1137075,1931662,2016
5700 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:55 PM,1137133,1931663,2016
4000 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:39 PM,1154999,1926664,2016
4200 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:11 PM,1148086,1927901,2016
2200 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:10 PM,1161056,1923874,2016
4100 W 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:07 PM,1149180,1891729,2016
2700 S PRINCETON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:57 PM,1174733,1886534,2016
6900 N GLENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:57 PM,1165682,1946395,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:57 PM,1156388,1914946,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:56 PM,1156400,1914947,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:55 PM,1156461,1914948,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:55 PM,1156479,1914948,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:54 PM,1156497,1914948,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:54 PM,1156509,1914949,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:53 PM,1156491,1914948,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:53 PM,1156558,1914950,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:52 PM,1156582,1914950,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:51 PM,1156880,1914955,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:51 PM,1156910,1914955,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:50 PM,1157006,1914957,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:49 PM,1157094,1914959,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:32 PM,1157057,1914958,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:32 PM,1157072,1914958,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:31 PM,1157116,1914959,2016
6300 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:31 PM,1130534,1941410,2016
1500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:30 PM,1164776,1910485,2016
0 N ADA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:29 PM,1167456,1900199,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:15 PM,1157116,1914959,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:15 PM,1157116,1914959,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:14 PM,1157131,1914959,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:13 PM,1157183,1914960,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:13 PM,1157190,1914960,2016
2800 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:12 PM,1157197,1914960,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:11 PM,1156267,1914944,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:10 PM,1156279,1914944,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:10 PM,1156351,1914946,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:09 PM,1156376,1914946,2016
2900 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:08 PM,1156382,1914946,2016
2900 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:07 PM,1156243,1915262,2016
2900 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:06 PM,1156243,1915262,2016
2000 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:59 PM,1163319,1890741,2016
1600 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:49 PM,1164762,1910931,2016
3200 N CLIFTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:46 PM,1168044,1921775,2016
3200 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:45 PM,1167710,1921854,2016
1900 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:35 PM,1161875,1946064,2016
1600 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:35 PM,1144090,1910205,2016
1900 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:34 PM,1161929,1946065,2016
0 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:34 PM,1144390,1899592,2016
5800 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:33 PM,1158943,1938443,2016
1900 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:33 PM,1161947,1946066,2016
600 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:32 PM,1144484,1896912,2016
1900 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:31 PM,1161947,1946066,2016
1900 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:31 PM,1161947,1946066,2016
500 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:30 PM,1144472,1897258,2016
3400 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:29 PM,1164143,1923088,2016
5600 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:29 PM,1137863,1936954,2016
5600 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:27 PM,1137863,1936981,2016
2300 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:27 PM,1157310,1915634,2016
2100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:26 PM,1158426,1914250,2016
5600 N LUNA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:25 PM,1138210,1936969,2016
1600 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:21 PM,1148134,1910679,2016
1600 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:20 PM,1164759,1911052,2016
5400 N CHRISTIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:09 PM,1153077,1935685,2016
5400 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:07 PM,1152746,1935684,2016
5400 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 4:07 PM,1152746,1935684,2016
1600 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:53 PM,1164757,1911106,2016
4100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:48 PM,1142820,1927049,2016
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:33 PM,1169981,1922116,2016
5700 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:29 PM,1137277,1928676,2016
1900 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:28 PM,1163031,1921930,2016
4800 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:27 PM,1151179,1931944,2016
1700 N MOBILE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:21 PM,1133997,1910815,2016
1500 W ADAMS ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:15 PM,1166433,1899185,2016
1500 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:13 PM,1166263,1899644,2016
1500 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:11 PM,1166237,1899643,2016
1700 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:09 PM,1164746,1911524,2016
5700 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:07 PM,1138043,1913655,2016
1700 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 3:06 PM,1164744,1911588,2016
2400 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:58 PM,1159263,1932208,2016
2000 W SUPERIOR ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:51 PM,1162797,1904935,2016
4800 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:49 PM,1159493,1932037,2016
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:29 PM,1170080,1919802,2016
3800 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:26 PM,1150834,1894433,2016
6200 N MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:18 PM,1158199,1941131,2016
6200 N MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:16 PM,1158200,1941104,2016
1400 N SPRINGFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:15 PM,1150122,1909101,2016
3100 W EASTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:14 PM,1154701,1930678,2016
2100 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:56 PM,1161136,1931187,2016
4500 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:56 PM,1163003,1930156,2016
4500 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:55 PM,1163004,1930116,2016
2100 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:55 PM,1161136,1931187,2016
2100 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:55 PM,1161136,1931187,2016
4500 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:54 PM,1163003,1930143,2016
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:34 PM,1151367,1923486,2016
2000 W AUGUSTA BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:26 PM,1162498,1906658,2016
1400 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:22 PM,1162142,1909442,2016
100 E 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:17 PM,1177481,1892456,2016
700 W BUCKINGHAM PL,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:16 PM,1170917,1922471,2016
4300 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:12 PM,1166394,1876202,2016
3200 W 58TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:11 PM,1156041,1865990,2016
7700 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:01 PM,1192877,1854093,2016
700 W BUCKINGHAM PL,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:58 PM,1170892,1922471,2016
200 W 22ND PL,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:49 PM,1174993,1889492,2016
600 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:44 PM,1171101,1925848,2016
200 W 24TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:29 PM,1175120,1888399,2016
2700 N AVERS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:28 PM,1150253,1917854,2016
2700 N AVERS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:28 PM,1150253,1917854,2016
3000 N KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:24 PM,1148526,1919919,2016
3900 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:17 PM,1166932,1926443,2016
5700 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 12:04 PM,1127369,1937419,2016
4200 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 11:38 AM,1147651,1927583,2016
4200 N TRIPP AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 11:31 AM,1147244,1927574,2016
4100 W CULLOM AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 11:26 AM,1147866,1928253,2016
2300 W HOWARD ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 11:17 AM,1159441,1950364,2016
4600 N MALDEN ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:59 AM,1166708,1930683,2016
5500 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:58 AM,1138436,1930533,2016
1600 W BALMORAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:40 AM,1164640,1935935,2016
900 W CARMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:33 AM,1169003,1933962,2016
4200 N LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:33 AM,1150961,1928030,2016
4200 N LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:30 AM,1150961,1928044,2016
2400 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:30 AM,1159787,1908570,2016
2400 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:29 AM,1159858,1908572,2016
2400 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:28 AM,1160031,1908575,2016
4300 N LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:26 AM,1150952,1928332,2016
2400 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:25 AM,1159980,1908574,2016
4200 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:24 AM,1165313,1927978,2016
900 W 31ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 10:04 AM,1170429,1884296,2016
3400 S WESTERN BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:57 AM,1161068,1881740,2016
6100 N RAVENSWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:19 AM,1163127,1940678,2016
4600 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:17 AM,1159538,1930556,2016
5400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:15 AM,1139459,1931325,2016
5400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 9:14 AM,1139180,1931345,2016
4200 N MEADE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:41 AM,1134933,1927286,2016
10100 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:39 AM,1166134,1837507,2016
10100 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:38 AM,1166133,1837565,2016
10100 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:36 AM,1166132,1837585,2016
10100 S PROSPECT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:34 AM,1167453,1837596,2016
5500 N MONITOR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 8:10 AM,1136189,1936224,2016
4500 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:53 AM,1161127,1874520,2016
7700 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:47 AM,1192877,1854093,2016
1900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:42 AM,1164378,1912842,2016
2400 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:36 AM,1159197,1941095,2016
11400 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 7:16 AM,1173025,1829257,2016
5600 S UNIVERSITY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 6:20 AM,1184739,1868007,2016
8200 S YATES BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 5:06 AM,1193607,1851068,2016
10300 S HOXIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:49 AM,1195171,1837028,2016
4100 W 52ND PL,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:29 AM,1149657,1869321,2016
4100 W 52ND PL,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:23 AM,1149837,1869325,2016
5300 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:14 AM,1149265,1869116,2016
5100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:06 AM,1149227,1870463,2016
5100 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 2:03 AM,1150565,1870382,2016
5100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:59 AM,1148956,1870579,2016
5900 S KENNETH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:39 AM,1147711,1865107,2016
5900 S KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:38 AM,1147377,1865107,2016
5900 S KOLMAR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:38 AM,1147043,1865100,2016
6400 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:36 AM,1150810,1861600,2016
6400 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:34 AM,1150812,1861525,2016
6600 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:32 AM,1145525,1860372,2016
6800 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:27 AM,1150873,1859208,2016
6900 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:26 AM,1150891,1858481,2016
4100 W 54TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:23 AM,1149491,1868476,2016
5200 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:20 AM,1147351,1870238,2016
5100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:16 AM,1148542,1870491,2016
5100 S KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:16 AM,1149227,1870463,2016
5100 S KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:13 AM,1147232,1870425,2016
5100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:12 AM,1148807,1870548,2016
5100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:11 AM,1147690,1870310,2016
5500 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:10 AM,1150639,1867825,2016
6600 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/2/16 1:09 AM,1150849,1860105,2016
4800 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 11:13 PM,1159500,1931812,2016
2400 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 11:04 PM,1159263,1932208,2016
1500 W WELLINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 10:55 PM,1165617,1920000,2016
3400 E 114TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 10:44 PM,1200921,1829979,2016
2300 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 9:05 PM,1157317,1915367,2016
4000 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 8:44 PM,1148397,1931589,2016
4000 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 8:44 PM,1148407,1931589,2016
2900 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 8:06 PM,1154865,1919497,2016
5400 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:51 PM,1172555,1868911,2016
4100 W BERTEAU AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:44 PM,1147915,1927589,2016
4700 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:41 PM,1153530,1931151,2016
4700 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:41 PM,1153531,1931111,2016
5600 W EASTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:38 PM,1137775,1930351,2016
5600 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:36 PM,1137762,1931016,2016
5000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:35 PM,1156457,1933352,2016
6600 N OKETO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 7:05 PM,1126057,1943790,2016
4600 N DOVER ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 5:25 PM,1165853,1930895,2016
1400 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 5:22 PM,1165924,1931313,2016
600 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 5:15 PM,1162282,1904516,2016
600 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 5:14 PM,1162283,1904499,2016
4900 N NEW ENGLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:54 PM,1129589,1932158,2016
4900 N NORDICA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:54 PM,1128607,1932383,2016
2900 W 73RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:49 PM,1158293,1856091,2016
5400 S UNIVERSITY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:46 PM,1184729,1869238,2016
5100 W ARGYLE ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:40 PM,1141474,1932768,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:40 PM,1141741,1933105,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:39 PM,1141812,1933106,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:39 PM,1141863,1933107,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:39 PM,1141882,1933107,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:38 PM,1141947,1933108,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:38 PM,1141960,1933108,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:37 PM,1141973,1933108,2016
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:37 PM,1142044,1933110,2016
5100 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:36 PM,1141488,1932102,2016
5000 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:36 PM,1141868,1932111,2016
5100 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:35 PM,1141478,1932435,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:35 PM,1141784,1932442,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:35 PM,1142143,1932449,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:34 PM,1141850,1932443,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:34 PM,1141917,1932445,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:33 PM,1142036,1932447,2016
5000 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:33 PM,1142070,1932448,2016
4900 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:33 PM,1142305,1932451,2016
4900 W STRONG ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:32 PM,1142341,1932451,2016
5100 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:31 PM,1141261,1931843,2016
5100 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:31 PM,1141288,1931835,2016
5100 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:30 PM,1141356,1931815,2016
5100 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/1/16 4:30 PM,1141493,1931774,2016
