,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
2800 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/4/15 12:02 AM,1156668,1926453,2015
1000 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:53 PM,1176934,1895970,2015
7900 S EBERHART AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:42 PM,1180943,1852737,2015
7900 S EBERHART AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:42 PM,1180943,1852737,2015
3500 W 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:41 PM,1153601,1861937,2015
2800 W ARTHUR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:34 PM,1156483,1943004,2015
2800 W ARTHUR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:34 PM,1156483,1943004,2015
2800 W ARTHUR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:29 PM,1156322,1942999,2015
2000 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:24 PM,1167981,1913738,2015
400 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:24 PM,1173173,1898449,2015
2600 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:22 PM,1158250,1917375,2015
6400 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:21 PM,1155837,1942445,2015
6400 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:21 PM,1155837,1942445,2015
6400 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:21 PM,1155837,1942445,2015
6500 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:16 PM,1155818,1943037,2015
6500 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:16 PM,1155818,1943037,2015
1800 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:10 PM,1164178,1908033,2015
4100 N CLAREMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:07 PM,1159963,1927383,2015
2700 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:03 PM,1153618,1917757,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
3400 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:02 PM,1152427,1934334,2015
2600 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:01 PM,1153627,1917413,2015
2600 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:01 PM,1153627,1917413,2015
2600 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 11:01 PM,1153627,1917413,2015
700 N FRANKLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:57 PM,1174192,1905288,2015
300 S TRUMBULL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:56 PM,1153476,1898145,2015
2800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:52 PM,1157580,1904733,2015
2100 N MERRIMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:50 PM,1134380,1914110,2015
2600 N SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:50 PM,1153629,1917332,2015
8500 S CREGIER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:46 PM,1189671,1848878,2015
8500 S CREGIER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:45 PM,1189670,1848920,2015
4600 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:43 PM,1163965,1930740,2015
2900 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:40 PM,1156398,1905185,2015
1600 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:37 PM,1164900,1921312,2015
3200 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:36 PM,1153994,1915765,2015
2400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:33 PM,1160078,1905258,2015
3900 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:32 PM,1183182,1879408,2015
800 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:32 PM,1174837,1896701,2015
3800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:31 PM,1144778,1925249,2015
2400 N KEDZIE BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:29 PM,1154637,1915779,2015
3500 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:28 PM,1179388,1881857,2015
6300 S AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:24 PM,1137503,1861921,2015
8800 S LUELLA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:15 PM,1192703,1846938,2015
8800 S LUELLA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:15 PM,1192702,1846952,2015
600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:13 PM,1173256,1863118,2015
600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:12 PM,1173256,1863118,2015
2500 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:12 PM,1176730,1887467,2015
5400 W RICE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:11 PM,1140129,1905140,2015
4500 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:08 PM,1147139,1873087,2015
600 E 61ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:08 PM,1181284,1864697,2015
1500 E 71ST PL,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:07 PM,1187460,1857883,2015
1900 W FARRAGUT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 10:00 PM,1162448,1934877,2015
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:56 PM,1151237,1923613,2015
3600 W EDDY ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:52 PM,1151310,1923354,2015
2200 N CLIFTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:52 PM,1168270,1915009,2015
4400 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:45 PM,1143576,1928822,2015
7500 W FOREST PRESERVE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:40 PM,1125256,1924829,2015
700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:34 PM,1171358,1905597,2015
500 E 89TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:32 PM,1181451,1845757,2015
6200 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:32 PM,1167730,1941459,2015
3000 S ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:29 PM,1156162,1884430,2015
1200 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:27 PM,1166441,1948788,2015
1200 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:26 PM,1166441,1948788,2015
1800 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:26 PM,1169349,1912364,2015
8200 S MAY ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:24 PM,1170090,1850068,2015
6200 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:23 PM,1135985,1862096,2015
11300 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:23 PM,1169364,1829399,2015
8200 S MAY ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:22 PM,1170090,1850055,2015
11300 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:21 PM,1169364,1829399,2015
11300 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:21 PM,1169364,1829399,2015
5200 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:20 PM,1155927,1869972,2015
6200 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:19 PM,1135985,1862096,2015
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:18 PM,1173186,1898908,2015
3000 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:17 PM,1155480,1912462,2015
3000 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:16 PM,1155480,1912462,2015
200 W HUBBARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:14 PM,1174595,1903274,2015
100 W ILLINOIS ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:11 PM,1174911,1903574,2015
400 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:10 PM,1175060,1903329,2015
4900 S DREXEL BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 9:00 PM,1183013,1872710,2015
7000 S STEWART AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:58 PM,1174839,1858375,2015
1900 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:55 PM,1163256,1913321,2015
1900 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:53 PM,1163234,1913320,2015
1900 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:53 PM,1163191,1913319,2015
1400 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:52 PM,1157820,1909464,2015
1900 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:51 PM,1163170,1913318,2015
1400 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:51 PM,1157821,1909431,2015
4100 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:50 PM,1159626,1927619,2015
6400 S LOOMIS BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:48 PM,1168095,1862313,2015
4100 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:47 PM,1159627,1927599,2015
1400 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:47 PM,1157821,1909417,2015
1400 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:44 PM,1157822,1909364,2015
1200 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:43 PM,1176961,1894947,2015
1400 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:41 PM,1157823,1909337,2015
1200 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:38 PM,1166408,1948787,2015
2900 S VERNON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:37 PM,1179842,1885004,2015
6400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:36 PM,1167128,1942649,2015
6300 S LOOMIS BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:34 PM,1168085,1862635,2015
3900 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:33 PM,1158901,1878103,2015
7500 N SEELEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:32 PM,1161338,1949911,2015
500 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:29 PM,1175843,1903934,2015
900 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:29 PM,1169797,1916147,2015
9100 S HARVARD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:29 PM,1176113,1844229,2015
900 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:28 PM,1169810,1916147,2015
800 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:27 PM,1170184,1916159,2015
2600 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:27 PM,1171150,1917770,2015
800 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:26 PM,1170194,1916159,2015
800 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:25 PM,1170203,1916159,2015
3400 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:22 PM,1168996,1923085,2015
1100 W NEWPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:21 PM,1168335,1923071,2015
1000 N AUSTIN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:17 PM,1136186,1906046,2015
200 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:13 PM,1165025,1901783,2015
1200 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:13 PM,1176961,1894947,2015
2300 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:12 PM,1163198,1915537,2015
2900 N KEATING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:11 PM,1144225,1918860,2015
1300 W 76TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:10 PM,1168599,1854383,2015
3300 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:09 PM,1153695,1907781,2015
3300 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:09 PM,1153695,1907781,2015
6200 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:08 PM,1134817,1910652,2015
6200 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:08 PM,1134817,1910652,2015
1100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:07 PM,1169400,1891080,2015
1100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:07 PM,1169400,1891080,2015
1100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:07 PM,1169400,1891080,2015
1100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:06 PM,1169400,1891080,2015
1100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:06 PM,1169400,1891080,2015
4900 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:06 PM,1152822,1932667,2015
900 N HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:04 PM,1170860,1906570,2015
400 E 88TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:03 PM,1180543,1846396,2015
4900 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:03 PM,1152824,1932606,2015
7200 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 8:03 PM,1127051,1934836,2015
5800 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:57 PM,1167811,1938835,2015
4400 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:56 PM,1148935,1928947,2015
2700 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:54 PM,1153831,1917963,2015
8200 S HOUSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:53 PM,1197917,1851044,2015
5100 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:53 PM,1155907,1870638,2015
8200 S HOUSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:53 PM,1197917,1851044,2015
4700 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:52 PM,1145151,1873041,2015
4300 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:50 PM,1141902,1928450,2015
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:50 PM,1158584,1931794,2015
500 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:49 PM,1175843,1903934,2015
2800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:49 PM,1153067,1918578,2015
4300 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:49 PM,1141902,1928450,2015
1100 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:46 PM,1167401,1941329,2015
4400 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:45 PM,1148925,1929300,2015
2800 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:45 PM,1153248,1918417,2015
1100 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:44 PM,1167436,1941329,2015
2700 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:43 PM,1153689,1918076,2015
1400 W GREENLEAF AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:42 PM,1165539,1947064,2015
2100 S CHINA PL,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:39 PM,1174602,1890148,2015
2100 S CHINA PL,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:39 PM,1174602,1890148,2015
6300 S EBERHART AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:39 PM,1180665,1863234,2015
1800 W SUPERIOR ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:36 PM,1163876,1905037,2015
1200 W LOYOLA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:34 PM,1166712,1943820,2015
1600 W OLIVE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:32 PM,1164307,1937564,2015
6100 N SPRINGFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:31 PM,1149240,1940517,2015
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:31 PM,1157117,1912652,2015
6100 W PATTERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:30 PM,1134663,1923630,2015
1900 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:29 PM,1157118,1912625,2015
600 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:21 PM,1173217,1897587,2015
4100 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:15 PM,1148108,1926264,2015
4100 S WALLACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:15 PM,1172982,1877468,2015
4500 N WINCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:12 PM,1162605,1929909,2015
1400 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:10 PM,1165425,1945727,2015
1000 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:08 PM,1169578,1903652,2015
2400 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:07 PM,1159661,1912547,2015
2400 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:06 PM,1159703,1913209,2015
4200 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:05 PM,1148867,1873130,2015
4200 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:05 PM,1148867,1873130,2015
4200 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:05 PM,1148867,1873130,2015
4200 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:04 PM,1148867,1873130,2015
2100 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:04 PM,1143050,1913514,2015
1900 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:04 PM,1159845,1913109,2015
1200 S WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:01 PM,1158565,1894176,2015
1400 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 7:00 PM,1165445,1934296,2015
6700 S ABERDEEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:58 PM,1170146,1860050,2015
6700 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:58 PM,1131260,1917878,2015
5200 W CONGRESS PKWY,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:52 PM,1141582,1897181,2015
4600 N CLARENDON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:50 PM,1170084,1930778,2015
5200 S BLACKSTONE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:48 PM,1186801,1870802,2015
2100 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:37 PM,1161698,1913268,2015
1300 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:36 PM,1168920,1849064,2015
1200 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:35 PM,1174904,1908742,2015
4800 N MARINE DR,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:33 PM,1170079,1932526,2015
3600 N SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:33 PM,1155746,1923788,2015
1900 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:32 PM,1159940,1913031,2015
4700 N KEWANEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:31 PM,1147738,1930823,2015
800 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:31 PM,1169686,1932423,2015
4700 N KEWANEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:30 PM,1147738,1930823,2015
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:29 PM,1169351,1932414,2015
3800 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:24 PM,1179155,1879582,2015
700 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:23 PM,1170841,1916177,2015
2500 W 58TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:23 PM,1160289,1866117,2015
2500 W 58TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:23 PM,1160289,1866117,2015
2200 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:22 PM,1161309,1915362,2015
600 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:22 PM,1172090,1917709,2015
3500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:20 PM,1152215,1923708,2015
800 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:19 PM,1170312,1917487,2015
3100 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:18 PM,1154419,1923763,2015
800 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:18 PM,1170487,1917491,2015
2000 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:18 PM,1162460,1920918,2015
3500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:17 PM,1152417,1923711,2015
3200 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:16 PM,1154137,1923758,2015
2400 W FLOURNOY ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:15 PM,1160448,1896974,2015
5200 N LAKEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:14 PM,1166701,1934676,2015
4600 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:14 PM,1145675,1899166,2015
2300 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:13 PM,1160454,1921867,2015
6000 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:13 PM,1135623,1914234,2015
3500 N SOUTHPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:13 PM,1166347,1923400,2015
4200 N MONITOR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:09 PM,1136594,1927374,2015
3300 N BELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:09 PM,1160784,1921875,2015
2700 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:07 PM,1163248,1917776,2015
2800 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:07 PM,1156591,1925123,2015
2800 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:07 PM,1156591,1925123,2015
2800 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:07 PM,1156591,1925123,2015
2800 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:07 PM,1156591,1925123,2015
4200 N MONITOR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:06 PM,1136593,1927401,2015
2100 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:05 PM,1160687,1914067,2015
9300 S BELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:04 PM,1163010,1842531,2015
1100 N HOOKER ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 6:02 PM,1170280,1907757,2015
800 W HAINES ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:59 PM,1170611,1907340,2015
2500 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:57 PM,1155103,1916938,2015
4000 W COLUMBUS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:48 PM,1150930,1846558,2015
6500 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:48 PM,1181019,1862035,2015
7900 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:47 PM,1156418,1852027,2015
2200 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:46 PM,1161177,1915082,2015
2700 N RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:46 PM,1156234,1918195,2015
6500 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:45 PM,1181027,1861707,2015
2000 W ESTES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:44 PM,1161215,1947370,2015
600 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,2/3/15 5:42 PM,1175022,1904616,2015
